test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
2766397281,147167125,"2018-08-01 00:04:05","49.229.xxx.xxx",4186,4329,23,"Bangkok","Thailand","TH",13.7500,100.4833,"Shama Thunder","Thailand","TH","Bangkok","10","Bangkok",13.773,100.628,9.92258,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone5","10.3.3",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10310",""
2766397283,73447253,"2018-08-01 00:04:05","37.160.xxx.xxx",25050,15286,65,"Milan","Italy","IT",45.4640,9.1916,"Linkem SPA","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,12,12,"Free Mobile SAS","1","Carrier","IT","222","50","iPhone 6","11.4.1",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766397286,142081817,"2018-08-01 00:04:05","217.118.xxx.xxx",36297,19497,35,"Novosibirsk","Russia","RU",55.0000,82.0000,"Mobile TeleSystems OJSC","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.041,82.934,37.1615,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone10,6","11.4.1",2,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630005",""
2766397291,87564553,"2018-08-01 00:04:05","110.54.xxx.xxx",5941,3888,25,"Tarlac","Philippines","PH",15.5000,120.5000,"Globe Telecom","Philippines","PH","Central Luzon","03","San Fernando",15.096,120.624,29.132,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone 6S","11.4.1",1,"San Fernando, Pampanga, Philippines","San Fernando","locality","Philippines","PH","Central Luzon","Pampanga","","",""
2766397294,108477997,"2018-08-01 00:04:05","151.55.xxx.xxx",18921,31397,18,"Cologno Monzese","Italy","IT",45.5286,9.2782,"Prometeus di Daniela Agro","Italy","IT","Lombardy","25","Bergamo",45.696,9.667,22.0984,12,12,"Wind Telecomunicazioni","1","TIM","IT","222","1","iPhone 7","11.4.1",2,"Bergamo, Province of Bergamo, Italy","Bergamo","locality","Italy","IT","Lombardy","Province of Bergamo","Bergamo","24122",""
2766397297,147155015,"2018-08-01 00:04:05","46.166.xxx.xxx",52813,12302,27,"Chisinau","Moldova","MD",47.0000,28.9167,"IP HOST Data Center","Moldova","MD","Chisinau","CU","Chisinau",47.005,28.857,2.81931,12,12,"ORANGE MOLDOVA S.A.","1","Orange Moldova","MD","259","1","iPhone10,5","11.4.1",2,"Chisinau, Moldova","Chisinau","locality","Moldova","MD","Chisinau","","","",""
2766397307,100208521,"2018-08-01 00:04:06","5.90.xxx.xxx",152034,12140,31,"Florence","Italy","IT",43.7833,11.2500,"IVO by D.t.s. S.r.l.","Italy","IT","Tuscany","52","Prato",43.888,11.046,12.4934,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7 Plus","11.4.1",1,"Prato, Province of Prato, Italy","Prato","administrative_area_level_3","Italy","IT","Tuscany","Province of Prato","Prato","59100",""
2766397308,107875629,"2018-08-01 00:04:06","124.217.xxx.xxx",32141,14651,24,"Hong kong","Hong Kong","HK",22.3000,114.2000,"Telin","Hong Kong","HK","Central And Western District","HCW","Hong Kong",22.325,114.228,2.54374,12,12,"Hutchison Telephone Company Limited","1","3","HK","454","3","iPhone 7 Plus","11.4.1",1,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","",""
2766397312,127646244,"2018-08-01 00:04:06","101.137.xxx.xxx",391,23,17,"Taipei","Taiwan","TW",25.0333,121.5333,"Asia Pacific Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.046,121.541,1.03633,12,12,"Asia Pacific Telecom","1","GT","TW","466","5","iPhone 6 Plus","11.4",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104",""
2766397325,137960646,"2018-08-01 00:04:08","94.161.xxx.xxx",24425,21932,89,"Guidonia Montecelio","Italy","IT",42.0000,12.7167,"Wind Tre","Poland","PL","Łódź Voivodeship","LD","Poraj",51.259,19.529,716.861,12,12,"Wind Tre","1","3 ITA","IT","222","99","iPad7,2","11.4.1",1,"Łódź Voivodeship, Poland","Łódź Voivodeship","administrative_area_level_1","Poland","PL","Łódź Voivodeship","","","97",""
2766397326,126831927,"2018-08-01 00:04:08","94.25.xxx.xxx",26914,14564,53,"Pskov","Russian Federation","RU",57.8167,28.3333,"Net By Net Holding LLC","Russia","RU","Pskov Oblast","PSK","Zalesskiy",57.147,31.178,115.484,12,12,"Yota","1","Yota","RU","250","11","iPhone SE","11.4.1",1,"Kholm, Novgorod Oblast, Russia","Kholm","locality","Russia","RU","Novgorod Oblast","Kholmsky District","","175270",""
2766397337,138161155,"2018-08-01 00:04:09","110.50.xxx.xxx",29993,9420,19,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Fixed Network","Taiwan","TW","Taipei City","TPE","Taipei",25.062,121.649,7.57374,12,12,"Vibo Telecom","1","台灣之星","TW","466","89","iPhone10,4","11.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","221",""
2766397338,136758024,"2018-08-01 00:04:09","80.89.xxx.xxx",7980,34694,18,"Riga","Latvia","LV",56.9496,24.1040,"Lattelecom","Latvia","LV","Salaspils Municipality","087","Salaspils",56.865,24.344,10.8046,12,12,"Latvian Mobile Telephone","1","LMT","LV","247","1","iPhone10,4","11.4.1",1,"Salaspils, Salaspils pilsēta, Latvia","Salaspils","locality","Latvia","LV","Salaspils Municipality","Salaspils pilsēta","","LV-2169",""
2766397348,137492101,"2018-08-01 00:04:10","5.156.xxx.xxx",9541,16043,28,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Saudi Telecom Company","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.563,46.553,11.5114,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 7","11.2.5",1,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","14928",""
2766397350,126566444,"2018-08-01 00:04:10","223.141.xxx.xxx",830,1421,16,"Changhua","Taiwan","TW",23.9333,120.5333,"Chunghwa Mobile","Taiwan","TW","Changhua County","CHA","Lugang",24.019,120.442,8.23871,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6 Plus","11.3",1,"516, Taiwan, 彰化縣埔鹽鄉永平村","永平村","administrative_area_level_4","Taiwan","TW","Changhua County","Puyan Township","永平村","516",""
2766397352,146927878,"2018-08-01 00:04:10","174.230.xxx.xxx",119422,46779,31,"Westland, MI","United States","US",42.3242,-83.4002,"Verizon","United States","US","Michigan","MI","Taylor",42.192,-83.261,11.5403,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone10,2","11.4",1,"Taylor, MI, USA","Taylor","locality","United States","US","Michigan","Wayne County","","48180","2600:1007:b01d:bb5x:xxxx:xxxx:xxxx:xxxx"
2766397366,125434506,"2018-08-01 00:04:11","107.77.xxx.xxx",101649,6621,36,"Houston, TX","United States","US",29.7631,-95.3631,"AT&T Wireless","United States","US","Texas","TX","Del Valle",30.185,-97.518,132.44,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone10,2","11.4.1",1,"Colorado River Ranchettes, TX, USA","Colorado River Ranchettes","neighborhood","United States","US","Texas","Bastrop County","","78612",""
2766397367,122664912,"2018-08-01 00:04:12","122.194.xxx.xxx",15689,7473,31,"Shanghai","China","CN",31.2000,121.5000,"Shanghai Branch, China Unicom","China","CN","Jiangsu","JS","Suzhou",31.870,120.546,72.8662,12,12,"China Unicom Liaoning","1","中国联通","CN","460","1","iPhone 7 Plus","11.4.1",1,"Suzhou, Jiangsu, China","Suzhou","locality","China","CN","Jiangsu","","","215600",""
2766397369,60431881,"2018-08-01 00:04:12","37.160.xxx.xxx",15208,6884,76,"Lonato del Garda","Italy","IT",45.4667,10.4833,"Chobi - IT Services","Italy","IT","Veneto","34","Valeggio sul Mincio",45.335,10.746,15.6811,12,12,"Free Mobile SAS","1","Carrier","IT","222","50","iPhone 6","11.4.1",1,"37067 Fogato VR, Italy","Fogato","locality","Italy","IT","Veneto","Province of Verona","Valeggio sul Mincio","37067",""
2766397377,147330137,"2018-08-01 00:04:12","46.133.xxx.xxx",8137,2989,34,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar Gbps","Ukraine","UA","Kyiv city","30","Kyiv",50.457,30.496,1.26601,6,6,"PrJSC VF UKRAINE","1","Carrier","UA","255","1","iPhone5S","11.4.1",1,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000",""
2766397389,127555291,"2018-08-01 00:04:13","174.198.xxx.xxx",90992,46718,30,"Arlington Heights, IL","United States","US",42.0950,-87.9808,"GigeNET","United States","US","Illinois","IL","Rockford",42.263,-89.076,57.3595,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone10,3","11.4.1",1,"Rockford, IL, USA","Rockford","locality","United States","US","Illinois","Winnebago County","Cherry Valley Township","61104",""
2766397390,147265731,"2018-08-01 00:04:13","37.73.xxx.xxx",5819,1332,38,"Odessa","Ukraine","UA",46.4667,30.7333,"3ACTABA.NET","Ukraine","UA","Odessa Oblast","51","Odesa",46.443,30.643,4.57542,6,6,"lifecell","1","lifecell","UA","255","6","iPhone5","10.3.3",1,"Odessa, Odessa Oblast, Ukraine","Odessa","locality","Ukraine","UA","Odessa Oblast","Odes'ka city council","","65000",""
2766397392,147009375,"2018-08-01 00:04:13","80.187.xxx.xxx",41812,29536,39,"Nuremberg","Germany","DE",49.4500,11.0833,"10G-Server.com","Germany","DE","Bavaria","BY","Nuremberg",49.426,11.049,2.23454,12,12,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone10,6","11.4.1",1,"Nuremberg, Germany","Nuremberg","locality","Germany","DE","Bavaria","Middle Franconia","","90441",""
2766397395,91480827,"2018-08-01 00:04:14","103.1.xxx.xxx",4375,558,89,"Da Nang","Vietnam","VN",16.0667,108.2333,"Viettel Network","Laos","LA","Attapu","AT","Attapeu",14.684,106.577,146.042,6,6,"Star Telecom","1","Unitel","LA","457","3","iPhone 6S Plus","11.4.1",1,"Sanamxai, Laos","Sanamxai","locality","Laos","LA","Attapeu","","","",""
2766397398,130963494,"2018-08-01 00:04:14","74.50.xxx.xxx",36749,39773,26,"Mandalay","Myanmar","MM",21.9588,96.0891,"Ooredoo Myanmar","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon",16.783,96.166,358.027,12,12,"Tech Solutions","0","Ooredoo","MM","414","5","iPhone10,6","11.4.1",2,"Yangon, Myanmar (Burma)","Yangon","locality","Republic of the Union of Myanmar","MM","Yangon Region","","","",""
2766397402,118807174,"2018-08-01 00:04:14","223.24.xxx.xxx",26403,18768,21,"Pathum Thani","Thailand","TH",14.0500,100.4833,"AIS","Thailand","TH","Pathum Thani","13","Khlong Luang",14.122,100.599,9.26921,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7 Plus","11.4.1",1,"Khlong Nung, Khlong Luang District, Pathum Thani, Thailand","Khlong Nung","locality","Thailand","TH","Pathum Thani","Khlong Luang District","","12120",""
2766397404,129409179,"2018-08-01 00:04:14","5.90.xxx.xxx",6286,37,70,"Latina","Italy","IT",41.4667,12.9000,"Teleimpianti srl","Italy","IT","Lazio","62","Morolo",41.649,13.236,21.5121,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone10,6","11.4.1",1,"Ferentino, Province of Frosinone, Italy","Ferentino","administrative_area_level_3","Italy","IT","Lazio","Province of Frosinone","Ferentino","03013",""
2766397405,132588786,"2018-08-01 00:04:14","82.132.xxx.xxx",26800,3266,40,"Wimbledon","United Kingdom","GB",51.4183,-0.2206,"All England Lawn Tennis Club","United Kingdom","GB","England","ENG","London",51.474,-0.197,4.02311,12,12,"Telefonica O2 UK","1","O2","GB","234","10","iPhone10,5","11.4.1",1,"London SW6, UK","London","locality","United Kingdom","GB","England","Greater London","","SW6",""
2766397406,134858578,"2018-08-01 00:04:15","176.200.xxx.xxx",40681,16316,37,"Rome","Italy","IT",41.9000,12.5000,"Unidata","Italy","IT","Lombardy","25","Milan",45.465,9.183,297.15,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 6S","11.3",1,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20121",""
2766397413,106726988,"2018-08-01 00:04:15","213.188.xxx.xxx",6289,719,41,"Oslo","Norway","NO",59.9494,10.7564,"NextGenTel AS","Norway","NO","Oslo","03","Oslo",59.905,10.748,3.08295,6,6,"TDC AS","1","TDC","NO","242","8","iPhone5S","11.4.1",2,"Oslo, Norway","Oslo","locality","Norway","NO","Oslo","","","0150",""
2766397414,114702587,"2018-08-01 00:04:15","182.232.xxx.xxx",158633,26613,27,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.825,100.658,10.1672,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6S Plus","11.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10230","2001:44c8:440a:ed1x:xxxx:xxxx:xxxx:xxxx"
2766397416,130487455,"2018-08-01 00:04:15","223.104.xxx.xxx",13038,1817,38,"Shanghai","China","CN",31.2000,121.5000,"China Mobile Communications Corporation Shanghai Company Limited","China","CN","Shanghai","SH","Shanghai",31.281,121.194,18.9283,12,12,"China Mobile Guangdong","1","中国移动","CN","460","2","iPhone10,2","11.4",1,"Shanghai, Shanghai, China","Shanghai","locality","China","CN","Shanghai","","","",""
2766397417,138976426,"2018-08-01 00:04:15","49.230.xxx.xxx",1035,468,20,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.921,100.602,13.3196,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7","11.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10210","2001:44c8:43c1:a42x:xxxx:xxxx:xxxx:xxxx"
2766397419,147263939,"2018-08-01 00:04:15","83.169.xxx.xxx",615,1714,46,"Tyumen","Russia","RU",57.1500,65.5333,"MegaFon","Russia","RU","Tyumen Oblast","TYU","Tobol'sk",58.233,68.435,130.86,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 6S Plus","11.4",1,"g. Tobolsk, Tyumenskaya oblast', Russia","gorod Tobolsk","administrative_area_level_2","Russia","RU","Tyumen Oblast","gorod Tobolsk","","626124",""
2766397438,113032379,"2018-08-01 00:04:17","178.197.xxx.xxx",164134,19708,27,"Zurich","Switzerland","CH",47.3690,8.5380,"Wingo","Switzerland","CH","Zurich","ZH","Zurich",47.366,8.550,0.584266,12,12,"Swisscom","1","Swisscom","CH","228","1","iPhone 7 Plus","11.4.1",2,"Zürich, Switzerland","Zürich","locality","Switzerland","CH","Zurich","Zürich District","","8001",""
2766397443,132041153,"2018-08-01 00:04:17","1.144.xxx.xxx",57513,21826,23,"Chatswood","Australia","AU",-33.8008,151.1796,"Telstra","Australia","AU","New South Wales","NSW","Kincumber",-33.487,151.418,25.6838,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone 6S","11.4.1",1,"Kincumber NSW, Australia","Kincumber","locality","Australia","AU","New South Wales","Gosford City Council","","2251",""
2766397447,125128291,"2018-08-01 00:04:18","39.12.xxx.xxx",1340,1955,38,"Taipei","Taiwan","TW",25.0333,121.5333,"Far Eastone Telecommunications Co., Ltd.","Taiwan","TW","Taipei City","TPE","Taipei",24.992,121.559,3.23845,12,12,"Far EasTone Telecommunication Co.","1","遠傳電信","TW","466","1","iPhone 6S","11.4",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","116",""
2766397448,139463742,"2018-08-01 00:04:18","49.178.xxx.xxx",9250,12271,24,"Regency Park","Australia","AU",-34.9290,138.6010,"Optus","Australia","AU","South Australia","SA","Adelaide",-34.874,138.483,7.67578,12,12,"Optus","1","OPTUS","AU","505","2","iPhone10,2","11.0.2",1,"West Lakes Shore SA 5020, Australia","West Lakes Shore","locality","Australia","AU","South Australia","City of Charles Sturt","","5020",""
2766397451,135405364,"2018-08-01 00:04:18","153.159.xxx.xxx",12807,8267,51,"Osaka","Japan","JP",34.6939,135.5022,"rxy (individual)","Japan","JP","Osaka Prefecture","27","Moriguchi",34.753,135.596,6.75505,12,12,"NTT","1","ドコモ","JP","440","10","iPhone10,3","11.4.1",1,"Moriguchi, Osaka Prefecture, Japan","Moriguchi","locality","Japan","JP","Osaka Prefecture","","","570-0012",""
2766397459,147330288,"2018-08-01 00:04:18","106.220.xxx.xxx",13326,2065,35,"Pune","India","IN",18.5203,73.8567,"Sheng Li Telecom","India","IN","Maharashtra","MH","Phaltan",17.959,74.469,55.9315,5,5,"BHARTI Airtel","1","AirTel","IN","404","90","iPhone 7","11.4.1",1,"Sonwadi Bk., Maharashtra 415523, India","Sonwadi Bk.","locality","India","IN","Maharashtra","Satara","","415523",""
2766397464,100087694,"2018-08-01 00:04:18","94.235.xxx.xxx",13639,3955,27,"Adana, ADA","Turkey","TR",37.0000,35.3213,"BaseFIX Telecom","Turkey","TR","Osmaniye","80","Osmaniye",37.065,36.232,50.5299,6,6,"Turk Telekom","1","Turk Telekom","TR","286","3","iPhone 6S","11.4.1",1,"Osmaniye, Osmaniye Merkez/Osmaniye, Turkey","Osmaniye","locality","Turkey","TR","Osmaniye","Osmaniye Merkez","","80010",""
2766397469,103246925,"2018-08-01 00:04:19","5.90.xxx.xxx",141596,13773,49,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Lazio","62","Torvaianica",41.630,12.475,18.6728,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7","11.4",1,"Torvaianica, Metropolitan City of Rome, Italy","Torvaianica","locality","Italy","IT","Lazio","Metropolitan City of Rome","Pomezia","00040",""
2766397473,147325070,"2018-08-01 00:04:19","5.90.xxx.xxx",4379,324,39,"Milan","Italy","IT",45.4640,9.1916,"Fastweb SpA","Italy","IT","Lombardy","25","Peschiera Borromeo",45.429,9.312,6.31143,5,5,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7 Plus","11.4.1",1,"Bettola-Zeloforamagno MI, Italy","Bettola-Zeloforamagno","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Peschiera Borromeo","20068",""
2766397483,146598635,"2018-08-01 00:04:19","42.153.xxx.xxx",24956,7141,55,"Penang","Malaysia","MY",5.4000,100.2333,"Celcom Axiata","Malaysia","MY","Kedah","02","Kampung Bukit Besar",5.899,100.377,35.9578,12,12,"Webe Digital Sdn. Bhd.","1","Carrier","my","502","153","iPhone 7","11.4.1",1,"Yan, Kedah, Malaysia","Yan","locality","Malaysia","MY","Kedah","Yan","","06800",""
2766397492,139916449,"2018-08-01 00:04:20","45.126.xxx.xxx",442,1460,612,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"SCTV Co.Ltd","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.814,106.643,4.70557,1,0,"Vietnamobile Telecommunications Joint Stock Compan","1","Carrier","VN","452","5","iPhone5","10.3.3",2,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","",""
2766397499,142043545,"2018-08-01 00:04:21","101.15.xxx.xxx",27975,27349,30,"Hsinying","Taiwan","TW",23.3120,120.3040,"Taiwan Mobile","Taiwan","TW","Tainan City","TNN","Gangdong",23.181,120.184,11.7945,12,12,"Taiwan Mobile Co.","1","台湾大哥大","TW","466","97","iPhone 7 Plus","11.4",1,"722, Taiwan, 台南市佳里區興化里","興化里","administrative_area_level_4","Taiwan","TW","Tainan City","Jiali District","興化里","722",""
2766397501,146334357,"2018-08-01 00:04:21","174.235.xxx.xxx",11045,1935,40,"Baton Rouge, LA","United States","US",30.4582,-91.1403,"Verizon","United States","US","Alabama","AL","Wilmer",30.849,-88.410,164.687,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone10,1","11.4.1",1,"Mobile County, AL, USA","Mobile County","administrative_area_level_2","United States","US","Alabama","Mobile County","","36587","2600:100d:b106:1dfx:xxxx:xxxx:xxxx:xxxx"
2766397505,127034526,"2018-08-01 00:04:21","5.170.xxx.xxx",51379,10326,22,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","Italy","IT","Campania","72","Naples",40.843,14.249,8.9309,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone10,6","11.4.1",1,"Naples, Italy","Naples","locality","Italy","IT","Campania","Metropolitan City of Naples","Naples","80134",""
2766397507,147152785,"2018-08-01 00:04:21","31.219.xxx.xxx",632,1364,62,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Etisalat","United Arab Emirates","AE","Dubai","DU","Dubai",25.251,55.327,1.71313,12,12,"Emirates Telecommunications Corporation","1","etisalat","AE","424","2","iPhone10,6","11.4.1",1,"Dubai - Dubai - United Arab Emirates","Dubai","locality","United Arab Emirates","AE","Dubai","","","",""
2766397508,147080432,"2018-08-01 00:04:21","92.40.xxx.xxx",52392,21454,47,"Bath","GB","GB",51.3758,-2.3599,"Truespeed Communications","United Kingdom","GB","Devon","DEV","Tiverton",50.910,-3.492,58.7498,1,0,"Three","1","Three","GB","234","20","iPhone10,5","12.0",1,"Tiverton EX16, UK","Tiverton","locality","United Kingdom","GB","England","Devon","Mid Devon District, Tiverton","EX16",""
2766397509,128221694,"2018-08-01 00:04:21","173.209.xxx.xxx",13565,8062,330,"Vienna","Austria","AT",48.2088,16.3726,"Nessus GmbH (10G Uplink)","Austria","AT","Vienna","9","Vienna",48.222,16.410,1.99687,12,12,"Hosted Data Solutions, LLC","0","Verizon","US","311","480","iPhone10,3","11.4.1",1,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1020",""
2766397510,108414828,"2018-08-01 00:04:21","123.136.xxx.xxx",4846,8293,30,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Exabytes Cloud Sdn Bhd","Malaysia","MY","Selangor","10","Subang Jaya",3.065,101.609,7.27235,12,12,"U Mobile Sdn Bhd","1","U Mobile","MY","502","18","iPhone 7","11.4.1",1,"Subang Jaya, Selangor, Malaysia","Subang Jaya","locality","Malaysia","MY","Selangor","Petaling","Petaling","47500",""
2766397512,127671647,"2018-08-01 00:04:21","62.19.xxx.xxx",73301,14168,71,"Yverdon-les-Bains","Switzerland","CH",46.7785,6.6412,"Wifx Sarl","Switzerland","CH","Canton of Bern","BE","Bern",46.940,7.430,38.9733,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone10,4","11.4.1",1,"Bern, Switzerland","Bern","locality","Switzerland","CH","Canton of Bern","Bern","","3007",""
2766397515,119389059,"2018-08-01 00:04:22","49.229.xxx.xxx",159854,23128,27,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.819,100.557,5.69236,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7 Plus","11.4",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10900","2001:44c8:4145:2f5x:xxxx:xxxx:xxxx:xxxx"
2766397519,141987082,"2018-08-01 00:04:22","111.71.xxx.xxx",42929,39569,22,"Taipei","Taiwan","TW",25.0333,121.5333,"Asia Pacific Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.117,121.516,5.90159,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone10,4","11.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","112",""
2766397522,135285131,"2018-08-01 00:04:22","49.239.xxx.xxx",203,277,97,"Nagoya","Japan","JP",35.1814,136.9064,"poteitoo","Japan","JP","Osaka Prefecture","27","Osaka",34.618,135.435,92.0926,12,12,"Internet Initiative Japan","1","ドコモ","JP","440","10","iPhone10,2","11.4.1",1,"Osaka, Osaka Prefecture, Japan","Osaka","locality","Japan","JP","Osaka Prefecture","","","559-0032",""
2766397525,133603557,"2018-08-01 00:04:22","176.86.xxx.xxx",80518,43329,30,"Barcelona","Spain","ES",41.3857,2.1699,"Orange","Spain","ES","Catalonia","CT","Montgat",41.469,2.280,8.15673,1,0,"Telefonica de Espana","1","Orange España","ES","214","3","iPhone10,6","12.0",1,"Montgat, Barcelona, Spain","Montgat","locality","Spain","ES","Catalonia","Barcelona","Maresme, Montgat","08390",""
2766397527,106176557,"2018-08-01 00:04:22","188.170.xxx.xxx",30315,17469,50,"Petrozavodsk","Russian Federation","RU",61.7833,34.3333,"CityLink Ltd","Russia","RU","St Petersburg","SPE","St Petersburg",59.894,30.264,189.357,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone5S","9.2",2,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099",""
2766397528,144133330,"2018-08-01 00:04:22","178.249.xxx.xxx",14733,2988,47,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","Unknown","??","Unknown",43.147,12.109,14.3089,5,5,"Postemobile S.p.A.","1","Carrier","IT","222","33","iPhone 6S","11.4.1",2,"Italy","Italy","country","Italy","IT","","","","",""
2766397539,146822423,"2018-08-01 00:04:23","157.33.xxx.xxx",147,156,90,"Pune","India","IN",18.5203,73.8567,"YOU Broadband India Pvt. Ltd","India","IN","Maharashtra","MH","Pune",18.495,73.796,4.28717,12,12,"Jio","1","Jio","IN","405","864","iPhone10,1","11.0.3",1,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411029",""
2766397540,147330192,"2018-08-01 00:04:23","223.24.xxx.xxx",55739,34366,38,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.838,100.593,7.84409,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7","11.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10230",""
2766397542,126197641,"2018-08-01 00:04:24","182.232.xxx.xxx",36695,11781,38,"Pathum Thani","Thailand","TH",14.0500,100.4833,"AIS","Thailand","TH","Nakhon Nayok","26","Nakhon Nayok",14.200,101.219,50.4487,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7 Plus","11.4.1",1,"Ban Yai, Mueang Nakhon Nayok District, Nakhon Nayok 26000, Thailand","Ban Yai","locality","Thailand","TH","Nakhon Nayok","Mueang Nakhon Nayok District","","26000","2001:44c8:42c0:4cbx:xxxx:xxxx:xxxx:xxxx"
2766397547,141824922,"2018-08-01 00:04:24","80.62.xxx.xxx",33609,1468,26,"Tranbjerg","Denmark","DK",56.0900,10.1337,"TDC Group","Denmark","DK","Region Syddanmark","83","Otterup",55.569,10.448,38.013,12,12,"TDC Danmark","1","TDC","DK","238","1","iPhone 7","11.4.1",1,"5450 Otterup, Denmark","Otterup","locality","Denmark","DK","Region Syddanmark","Nordfyns","","5450",""
