test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
4123332123,217621736,"HUAWEI/BLL-L21/HWBLN-H:7.0/HUAWEIBLL-L21/C185B379:user/release-keys","2018-08-01 00:00:13","154.121.xxx.xxx",8405,9271,14,"Algiers","Algeria","DZ",36.7667,3.2167,"Algerie Telecom","Algeria","DZ","Boumerdes","35","Boumerdas",36.748,3.470,14.1448,"Algerie Telecom Mobile MOBILIS","1","Mobilis","603","1",15,15,"HUAWEI","HWBLN-H","hi6250","HUAWEIBLL-L21","HUAWEI","BLL-L21","BLL-L21","","41234177",1,"Boumerdes, Algeria","Boumerdes","locality","Algeria","DZ","Boumerdes","","","",""
4123332125,176946032,"HONOR/STF-L09/HWSTF:8.0.0/HUAWEISTF-L09/368(C432):user/release-keys","2018-08-01 00:00:14","37.162.xxx.xxx",17678,14121,63,"Milan","Italy","IT",45.4640,9.1916,"KPNQwest Italia S.p.A.","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,"Free Mobile SAS","1","I WIND","222","88",15,15,"HONOR","HWSTF","hi3660","HUAWEISTF-L09","HUAWEI","STF-L09","STF-L09","","",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
4123332127,217138256,"samsung/j7xeltexx/j7xelte:7.0/NRD90M/J710FXXU4BRB2:user/release-keys","2018-08-01 00:00:14","223.24.xxx.xxx",947,5301,27,"Bangkok","Thailand","TH",13.7500,100.4833,"TOT Public Company LTD.(AS131293)","Thailand","TH","Bangkok","10","Bangkok",13.759,100.488,0.751235,"True Internet","1","TRUE 3G+ | TRUE-H","520","4",15,15,"samsung","j7xelte","samsungexynos7870","NRD90M","samsung","SM-J710F","j7xeltexx","","315652",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700",""
4123332128,216941953,"samsung/grandneove3gxx/grandneove3g:4.4.4/KTU84P/I9060IXMS0AQA1:user/release-keys","2018-08-01 00:00:14","151.57.xxx.xxx",1585,4372,67,"Guidonia Montecelio","Italy","IT",42.0000,12.7167,"Wind Tre","Italy","IT","Apulia","75","Bari",41.114,16.893,224.667,"Wind Telecomunicazioni","1","I WIND","222","88",17,17,"samsung","grandneove3g","sc8830","KTU84P","samsung","GT-I9060I","grandneove3gxx","","29124550",1,"Bari, Italy","Bari","locality","Italy","IT","Apulia","Metropolitan City of Bari","Bari","70126",""
4123332130,154381602,"OnePlus/OnePlus3/OnePlus3T:8.0.0/OPR1.170623.032/05171658:user/release-keys","2018-08-01 00:00:14","37.160.xxx.xxx",50798,12017,85,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","Marche","57","Fabriano",43.336,12.899,30.0809,"Free Mobile SAS","1","Iliad","222","50",15,15,"OnePlus","OnePlus3T","qcom","OPR1.170623.032","OnePlus","ONEPLUS A3003","OnePlus3","","82562305",1,"60044 Fabriano AN, Italy","Fabriano","locality","Italy","IT","Marche","Province of Ancona","Fabriano","60044",""
4123332133,140304577,"samsung/hero2ltexx/hero2lte:8.0.0/R16NW/G935FXXU2ERG2:user/release-keys","2018-08-01 00:00:14","121.54.xxx.xxx",272,4702,15,"Makati","Philippines","PH",14.5500,121.0300,"PLDT","Philippines","PH","Metro Manila","00","Makati City",14.550,121.036,0.402061,"Smart Broadband","1","SMART GOLD 3G","515","3",15,15,"samsung","hero2lte","samsungexynos8890","R16NW","samsung","SM-G935F","hero2ltexx","","28680550",2,"Makati, Metro Manila, Philippines","Makati","locality","Philippines","PH","Metro Manila","","","",""
4123332134,149646752,"vivo/V3/V3:5.1.1/LMY47V/compiler04031639:user/release-keys","2018-08-01 00:00:14","182.232.xxx.xxx",1260,4563,37,"Khon Kaen","Thailand","TH",16.4322,102.8236,"AIS","Thailand","TH","Ubon Ratchathani","34","Lao Suea Kok",15.460,104.873,152.008,"AIS Mobile","1","AIS","520","3",15,15,"vivo","V3","qcom","LMY47V","vivo","vivo V3","V3","","104415119",1,"Phon Mueang, Lao Suea Kok District, Ubon Ratchathani, Thailand","Phon Mueang","locality","Thailand","TH","Ubon Ratchathani","Lao Suea Kok District","","34000",""
4123332135,201933055,"samsung/dreamltexx/dreamlte:8.0.0/R16NW/G950FXXU1CRD7:user/release-keys","2018-08-01 00:00:14","49.215.xxx.xxx",56783,9451,20,"Nantou","Taiwan","TW",23.9610,120.9719,"TFN Media","Taiwan","TW","Taiwan Province","04","Zhizhuang",24.040,121.155,12.8317,"Taiwan Fixed Network","1","TW Mobile","466","97",15,15,"samsung","dreamlte","samsungexynos8895","R16NW","samsung","SM-G950F","dreamltexx","","139778692",1,"Ren'ai, Ren’ai Township, Nantou County, Taiwan 546","Ren'ai","locality","Taiwan","TW","Taiwan Province","Nantou County","Ren’ai Township","546",""
4123332137,175767321,"vivo/1606/1606:6.0.1/MMB29M/compiler07112207:user/release-keys","2018-08-01 00:00:14","175.158.xxx.xxx",6032,157,15,"Manila","Philippines","PH",14.5800,121.0000,"Smart Communications Inc.","Philippines","PH","Metro Manila","00","Manila",14.592,120.975,1.84435,"Smart Broadband","1","SMART Prepaid","515","3",15,15,"vivo","1606","qcom","MMB29M","vivo","vivo 1606","1606","","29036649",1,"Manila, Metro Manila, Philippines","Manila","locality","Philippines","PH","Metro Manila","","","1002",""
4123332139,123172805,"samsung/treltexx/trelte:6.0.1/MMB29K/N910CXXU2DQK1:user/release-keys","2018-08-01 00:00:14","5.90.xxx.xxx",9225,3984,68,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Lazio","62","Rome",41.891,12.511,0.807841,"Vodafone Italia","1","ho.","222","10",17,17,"samsung","trelte","universal5433","MMB29K","samsung","SM-N910C","treltexx","","2343514",2,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00185",""
4123332143,183911737,"Cat/CatS30/CatS30:5.1/LMY47O/LTE_D0201121.0_S30_0.025.00:user/release-keys","2018-08-01 00:00:14","77.217.xxx.xxx",29311,10862,18,"Zagreb","Croatia","HR",45.8167,15.9833,"Tele2","Croatia","HR","Osijek-Baranja County","14","Osijek",45.555,18.718,133.386,"NetCom GSM as","1","Tele2","219","2",15,15,"Cat","CatS30","qcom","LMY47O","BullittGroupLimited","S30","CatS30","","10344203",1,"Osijek, Croatia","Osijek","locality","Croatia","HR","Osijek-Baranja County","Općina Osijek","","31000",""
4123332144,182545596,"xiaomi/tissot/tissot_sprout:8.1.0/OPM1.171019.019/V9.6.3.0.ODHMIFE:user/release-keys","2018-08-01 00:00:14","114.124.xxx.xxx",39499,31647,16,"Tangerang","Indonesia","ID",-6.1783,106.6319,"FirstMedia","Indonesia","ID","West Java","JB","Sangereng",-6.246,106.711,7.24563,"Telkomsel","1","TELKOMSEL","510","10",15,15,"xiaomi","tissot_sprout","qcom","OPM1.171019.026","Xiaomi","Mi A1","tissot","","35090493",1,"Tangerang, Tangerang City, Banten, Indonesia","Tangerang","locality","Indonesia","ID","Banten","Tangerang City","","15153",""
4123332146,165035373,"samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRF1:user/release-keys","2018-08-01 00:00:14","93.36.xxx.xxx",92124,37623,38,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Basilicata","77","Matera",40.686,16.593,228.664,"Fastweb","1","FASTWEB","222","1",15,15,"samsung","a5y17lte","samsungexynos7880","R16NW","samsung","SM-A520F","a5y17ltexx","","115235328",1,"Matera, Province of Matera, Italy","Matera","administrative_area_level_3","Italy","IT","Basilicata","Province of Matera","Matera","75100",""
4123332147,129069954,"samsung/kltezh/klte:4.4.2/KOT49H/G900FZHU1AND1:user/release-keys","2018-08-01 00:00:14","121.54.xxx.xxx",402,469,40,"Manila","Philippines","PH",14.5800,121.0000,"Smart Communications Inc.","Philippines","PH","Metro Manila","00","Manila",14.597,121.010,1.4266,"Smart Broadband","1","Smart","515","3",17,17,"samsung","klte","qcom","KOT49H","samsung","SM-G900F","kltezh","","39532239",1,"Manila, Metro Manila, Philippines","Manila","locality","Philippines","PH","Metro Manila","","","",""
4123332150,191821070,"OPPO/CPH1723/CPH1723:7.1.1/N6F26Q/1523272681:user/release-keys","2018-08-01 00:00:14","106.213.xxx.xxx",2283,1119,59,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","India","IN","Gujarat","GJ","Ahmedabad",23.033,72.616,2.34716,"BHARTI Airtel","1","AirTel","404","98",17,17,"OPPO","CPH1723","mt6763","N6F26Q","OPPO","CPH1723","CPH1723","","4314791",2,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018",""
4123332158,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:15","93.65.xxx.xxx",65378,18036,22,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Tuscany","52","Arezzo",43.416,11.883,109.499,"Vodafone Italia DSL","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Arezzo, Province of Arezzo, Italy","Arezzo","administrative_area_level_3","Italy","IT","Tuscany","Province of Arezzo","Arezzo","52100",""
4123332161,193050617,"Nokia/TA-1012_00WW/NB1:8.1.0/OPR1.170623.026/00WW_4_88E:user/release-keys","2018-08-01 00:00:15","192.141.xxx.xxx",40503,16088,16,"Tultitlán","Mexico","MX",19.6450,-99.1694,"Altán Redes","Mexico","MX","Federal District","CMX","Mexico City",19.397,-99.162,17.115,"ALTAN REDES, S.A.P.I. de C. V.","1","334140","334","140",15,15,"Nokia","NB1","qcom","OPR1.170623.026","HMD Global","TA-1012","TA-1012_00WW","","184834315",1,"Mexico City, Federal District, Mexico","Mexico City","locality","Mexico","MX","Federal District","","","03103",""
4123332162,182629504,"vivo/1714/1714:7.0/NRD90M/1531123165:user/release-keys","2018-08-01 00:00:15","106.223.xxx.xxx",473,1216,43,"New Delhi","India","IN",28.6100,77.2300,"ACT Fibernet","India","IN","Delhi","DL","Delhi",28.461,77.185,10.6235,"BHARTI Airtel","1","Airtel","404","10",17,17,"vivo","1714","mt6755","NRD90M","vivo","vivo 1714","1714","","7660776",1,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110074",""
4123332163,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-08-01 00:00:15","93.176.xxx.xxx",315667,326244,12,"Madrid","Spain","ES",40.4000,-3.6833,"MasMovil","Spain","ES","Catalonia","CT","Barcelona",41.388,2.159,312.972,"Masmovil","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08011",""
4123332164,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-08-01 00:00:15","93.176.xxx.xxx",305774,277055,55,"Barcelona","Spain","ES",41.3857,2.1699,"Adamo","Spain","ES","Catalonia","CT","Barcelona",41.398,2.174,0.905037,"Masmovil","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08013",""
4123332166,217614604,"htc/htc_europe/htc_eyeul:6.0.1/MMB29M/716274.1:user/release-keys","2018-08-01 00:00:15","37.162.xxx.xxx",39832,12008,81,"Quarrata","Italy","IT",43.8479,10.9780,"Sirius Technology","Italy","IT","Tuscany","52","Quarrata",43.854,10.982,0.522045,"Free Mobile SAS","1","Iliad","222","50",15,15,"htc","htc_eyeul","qcom","MMB29M","HTC","HTC Desire EYE","htc_europe","","91650060",1,"51039 Quarrata PT, Italy","Quarrata","locality","Italy","IT","Tuscany","Province of Pistoia","Quarrata","51039",""
4123332167,216955022,"samsung/treltexx/trelte:4.4.4/KTU84P/N910CXXU1AOA2:user/release-keys","2018-08-01 00:00:15","109.161.xxx.xxx",15888,3520,31,"Seef","Bahrain","BH",26.2361,50.5831,"Viva Bahrain","Bahrain","BH","Manama","13","Manama",26.236,50.583,0,"Zain Bahrain B.s.c.","1","zain BH","426","2",17,17,"samsung","trelte","universal5433","KTU84P","samsung","SM-N910C","treltexx","","1414002",2,"Manama, Bahrain","Manama","locality","Bahrain","BH","Capital Governorate","","","",""
4123332169,171016085,"samsung/dreamltexx/dreamlte:8.0.0/R16NW/G950FXXU3CRGB:user/release-keys","2018-08-01 00:00:15","49.33.xxx.xxx",4981,24031,29,"Mumbai","India","IN",18.9647,72.8258,"Railtel Corporation of india Ltd","India","IN","Maharashtra","MH","Mumbai",19.012,72.823,3.27885,"Jio","1","Jio 4G","405","874",15,15,"samsung","dreamlte","samsungexynos8895","R16NW","samsung","SM-G950F","dreamltexx","","337968",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400030",""
4123332173,138903648,"Xiaomi/hydrogen/hydrogen:7.0/NRD90M/V9.5.4.0.NBCMIFA:user/release-keys","2018-08-01 00:00:15","47.11.xxx.xxx",11377,11645,82,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","West Bengal","WB","Durgapur",23.558,87.306,96.2238,"Jio","1","Jio 4G","405","840",15,15,"Xiaomi","hydrogen","qcom","NRD90M","Xiaomi","MI MAX","hydrogen","","186148",1,"Durgapur, West Bengal, India","Durgapur","locality","India","IN","West Bengal","Bardhaman","","713214",""
4123332181,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:15","109.255.xxx.xxx",115950,24787,11,"Galway","Ireland","IE",53.2707,-9.0568,"Airwire","Ireland","IE","Leinster","L","Athlone",53.422,-7.937,47.4127,"Virgin Media Ireland","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Athlone, Co. Westmeath, Ireland","Athlone","locality","Ireland","IE","Westmeath","Westmeath","","N37 RY17",""
4123332183,185221972,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V8.0.6.0.LHOMIDG:user/release-keys","2018-08-01 00:00:15","114.124.xxx.xxx",2732,4177,24,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT INDOSATM2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta Pusat",-6.171,106.836,0.982416,"Telkomsel","1","TELKOMSEL","510","10",17,17,"Xiaomi","kenzo","qcom","LMY47V","Xiaomi","Redmi Note 3","kenzo","","10592989",1,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10710",""
4123332184,141896741,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V9.5.3.0.MHOMIFA:user/release-keys","2018-08-01 00:00:16","46.211.xxx.xxx",46653,7812,38,"Berezhany","Ukraine","UA",49.4500,24.9333,"ISP MegaCom","Ukraine","UA","Ivano-Frankivs'ka oblast","26","Ivano-Frankivsk",48.915,24.670,38.8413,"Kyivstar PJSC","1","KYIVSTAR","255","3",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","100331297",1,"Krykhivtsi, Ivano-Frankivs'ka oblast, Ukraine, 76493","Krykhivtsi","locality","Ukraine","UA","Ivano-Frankivs'ka oblast","Ivano-Frankivs'ka city council","","76493",""
4123332186,73078615,"Sony/D5503/D5503:5.1.1/14.6.A.1.236/2031203603:user/release-keys","2018-08-01 00:00:16","213.87.xxx.xxx",1881,994,42,"Novosibirsk","Russian Federation","RU",55.0084,82.9357,"EDINOS","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.041,82.934,2.28996,"MTS PJSC","1","MTS RUS","250","1",15,17,"Sony","D5503","qcom","14.6.A.1.236","Sony","D5503","D5503","","126356205",2,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630005",""
4123332187,134077383,"samsung/j3ltedx/j3ltetw:5.1.1/LMY47X/J320YXXS1AQA1:user/release-keys","2018-08-01 00:00:16","110.54.xxx.xxx",1038,297,75,"Antipolo","Philippines","PH",14.5992,121.1943,"Globe Telecom","Philippines","PH","Metro Manila","00","San Juan",14.600,121.033,10.7767,"Globe Telecom","1","GLOBE","515","2",17,17,"samsung","j3ltetw","qcom","LMY47X","samsung","SM-J320Y","j3ltedx","","229883505",2,"San Juan, Metro Manila, Philippines","San Juan","locality","Philippines","PH","Metro Manila","","","",""
4123332188,83482014,"acer/c10_ww_gen1/C10:4.1.1/JRO03C/1365575613:user/release-keys","2018-08-01 00:00:16","176.59.xxx.xxx",2668,2961,78,"Samara","Russian Federation","RU",53.2415,50.2212,"TK-Telecom, OOO","Russia","RU","Samara Oblast","SAM","Samara",53.242,50.236,0.649908,"T2 Mobile LLC","1","TELE2","250","20",11,11,"acer","C10","mt6577","JRO03C","Acer","V360","C10_WW_GEN1","","1613",1,"Samara, Samara Oblast, Russia","Samara","locality","Russia","RU","Samara Oblast","gorod Samara","","443091",""
4123332191,163134073,"Lenovo/A6600d40/A6600d40:6.0/MRA58K/A6600d40_S230_161012_ROW:user/release-keys","2018-08-01 00:00:16","114.125.xxx.xxx",45668,37487,36,"Denpasar","Indonesia","ID",-8.6500,115.2167,"PT. Telekomunikasi Indonesia","Indonesia","ID","Bali","BA","Denpasar",-8.650,115.226,0.706556,"Telkomsel","1","TELKOMSEL","510","10",15,15,"Lenovo","A6600d40","mt6735","MRA58K","LENOVO","Lenovo A6600d40","A6600d40","","61687563",1,"Denpasar, Denpasar City, Bali, Indonesia","Denpasar","locality","Indonesia","ID","Bali","Denpasar City","","80236",""
4123332192,177123222,"HUAWEI/LON-L29/HWLON:8.0.0/HUAWEILON-L29/372(C636):user/release-keys","2018-08-01 00:00:16","1.46.xxx.xxx",6585,7615,15,"Bangkok","Thailand","TH",13.7500,100.4833,"CAT Telecom","Thailand","TH","Bangkok","10","Bangkok",13.736,100.551,4.68554,"DTAC","1","DTAC","520","5",15,15,"HUAWEI","HWLON","hi3660","HUAWEILON-L29","HUAWEI","LON-L29","LON-L29","","11312898",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10330",""
4123332195,186973856,"samsung/greatltexx/greatlte:8.0.0/R16NW/N950FXXU3CRF4:user/release-keys","2018-08-01 00:00:16","110.28.xxx.xxx",24285,941,15,"Taipei","Taiwan","TW",25.0333,121.5333,"Asia Pacific Telecom","Taiwan","TW","Taipei City","TPE","Macao",25.219,121.646,14.739,"Far EastTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","greatlte","samsungexynos8895","R16NW","samsung","SM-N950F","greatltexx","","28171551",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","207",""
4123332198,134020563,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/8.5.19:user/release-keys","2018-08-01 00:00:16","49.33.xxx.xxx",671,957,24,"Mumbai","India","IN",18.9647,72.8258,"OneBroadband","India","IN","Maharashtra","MH","Mumbai",18.968,72.848,1.5039,"Jio","1","Jio 4G","405","874",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","1784369",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400010",""
4123332202,197893681,"vivo/1603/1603:6.0.1/MMB29M/compiler05121541:user/release-keys","2018-08-01 00:00:16","106.76.xxx.xxx",1113,557,121,"Vijawada","India","IN",16.5062,80.6480,"MYGURUONLINE INDIA PVT LTD","India","IN","Andhra Pradesh","AP","Vijayawada",16.497,80.669,1.53812,"Idea Cellular","1","IDEA","404","7",15,15,"vivo","1603","qcom","MMB29M","vivo","vivo 1603","1603","","1252867",1,"Vijayawada, Andhra Pradesh 520001, India","Vijayawada","locality","India","IN","Andhra Pradesh","Krishna","","520007",""
4123332203,174444630,"HUAWEI/VNS-L53/HWVNS-H:7.0/HUAWEIVNS-L53/C69B322:user/release-keys","2018-08-01 00:00:16","187.210.xxx.xxx",61096,24858,18,"Guadalajara","Mexico","MX",20.6719,-103.4165,"Triara","Mexico","MX","Jalisco","JAL","Guadalajara",20.666,-103.391,1.63677,"Telmex","1","TELCEL","334","20",15,15,"HUAWEI","HWVNS-H","hi6250","HUAWEIVNS-L53","HUAWEI","HUAWEI VNS-L53","VNS-L53","","",2,"Guadalajara, Jalisco, Mexico","Guadalajara","locality","Mexico","MX","Jalisco","Guadalajara","","44520",""
4123332204,187241737,"xiaomi/mido/mido:7.0/NRD90M/V9.0.5.0.NCFMIEI:user/release-keys","2018-08-01 00:00:16","112.215.xxx.xxx",712,214,60,"Semarang","Indonesia","ID",-6.9667,110.4167,"GMedia Technologies","Indonesia","ID","Central Java","JT","Semarang",-6.973,110.420,0.528809,"XL Axiata","1","XL","510","11",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","133148677",1,"Semarang, Semarang City, Central Java, Indonesia","Semarang","locality","Indonesia","ID","Central Java","Semarang City","","50138",""
4123332205,212504442,"asus/WW_Z01RD/ASUS_Z01R_1:8.0.0/OPR1.170623.032/WW_80.11.37.86_20180706:user/release-keys","2018-08-01 00:00:16","39.12.xxx.xxx",22789,359,28,"Changhua","Taiwan","TW",23.9333,120.5333,"Kbro","Taiwan","TW","Kinmen County","KIN","Jincheng",24.433,118.253,147.965,"Far EasTone Telecommunication Co.","1","遠傳電信","466","1",15,15,"asus","ASUS_Z01R_1","qcom","OPR1.170623.032","asus","ASUS_Z01RD","WW_Z01RD","","137729302",1,"","","","","","","","","",""
4123332209,213981029,"samsung/starqltesq/starqltesq:8.0.0/R16NW/G960USQU1ARBI:user/release-keys","2018-08-01 00:00:16","166.137.xxx.xxx",37943,20838,78,"Miami, FL","United States","US",25.7878,-80.2242,"Tigobusiness","United States","US","Florida","FL","North Miami Beach",25.900,-80.157,8.83265,"AT&T Wireless","1","FirstNet","313","100",15,15,"samsung","starqltesq","qcom","R16NW","samsung","SM-G960U","starqltesq","","174671276",1,"North Miami, FL, USA","North Miami","locality","United States","US","Florida","Miami-Dade County","","33181",""
4123332210,150407310,"Xiaomi/markw/markw:6.0.1/MMB29M/V9.5.3.0.MBEMIFA:user/release-keys","2018-08-01 00:00:16","5.90.xxx.xxx",21851,30704,37,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,88.5807,"Vodafone Italia","1","ho.","222","10",15,15,"Xiaomi","markw","qcom","MMB29M","Xiaomi","Redmi 4","markw","","20094751",2,"Italy","Italy","country","Italy","IT","","","","",""
